time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,rewards,best_score,episode
2.4000000000000017,-2.65273235877,-0.611413238105,0.0,5.54733396185,2.83542100176,0.0,-2.07843833626,-2.03698982668,-21.6150954887,-0.453726237082,28.8225425349,0.0,0.341426895672,899.532346594,900.037437063,900.084444232,-15.381875000000003,-1.0801282051281993,31
2.4600000000000017,-2.7749479155,-0.711779731255,0.0,5.52003540123,4.56472243891,0.0,-1.53158487075,-1.36477767955,-23.4710254508,-0.457590244579,28.8210998296,0.0,0.273097157199,899.562477985,900.135561633,899.877704672,-15.4109756097561,-1.0801282051281993,32
2.520000000000002,-2.80979219393,-0.813860534536,0.0,5.4925571797,0.0110573809991,0.0,0.0597394810421,-2.26841084431,-23.740149465,-0.458649102313,28.8310118301,0.0,0.283599653944,900.07329313,900.247626459,900.09485575,-15.43869047619048,-1.0801282051281993,33
2.580000000000002,-2.82373817058,-0.989630019335,0.0,5.46493109231,1.74089224437,0.0,-0.971776748364,-3.45553110092,-23.844560744,-0.464252443352,28.8299223445,0.0,0.332215082602,899.800615191,900.545892573,900.204508139,-15.465116279069774,-1.0801282051281993,34
2.640000000000002,-2.93102214863,-1.18694063957,0.0,5.43713808184,3.47067304415,0.0,-2.22577706303,-2.97190358817,-25.6243255952,-0.461230074338,28.8286097741,0.0,0.471314213494,899.79113124,900.63814267,900.655151956,-15.490340909090916,-1.0801282051281993,35
2.700000000000002,-3.02985364226,-1.35034156282,0.0,5.40958091076,5.20023886987,0.0,-0.710671932658,-2.76408363359,-27.2396926234,-0.455613850228,28.8223753654,0.0,0.372528306066,899.46539798,900.527348674,900.648635218,-15.514444444444452,-1.0801282051281993,36
2.760000000000002,-3.03748548805,-1.56033025458,0.0,5.38216349351,0.646510294002,0.0,0.0607920034894,-4.32122854851,-27.4898817205,-0.459776210489,28.8269958099,0.0,0.121694649712,899.833155437,900.616421331,900.335101788,-15.537500000000009,-1.0801282051281993,37
2.820000000000002,-3.08118699287,-1.85553306247,0.0,5.35463069619,2.37620805583,0.0,-1.70955473894,-5.15879005339,-28.4702538514,-0.457236678373,28.8301845109,0.0,0.175117661785,899.901592049,900.284467908,900.276834411,-15.559574468085115,-1.0801282051281993,38
2.880000000000002,-3.20502132907,-2.14534442777,0.0,5.32728559642,4.10603154062,0.0,-1.97919266388,-4.46661205721,-30.7410828226,-0.452946191119,28.8306714878,0.0,0.133099201187,899.879776892,900.44729981,900.519153739,-15.580729166666677,-1.0801282051281993,39
2.940000000000002,-3.26594170533,-2.42301588734,0.0,5.30025031284,5.83581975446,0.0,-0.0968614813686,-5.20101482908,-32.1484000678,-0.446183476437,28.8284568358,0.0,0.138534842179,899.730421653,900.421296686,900.58846746,-15.601020408163276,-1.0801282051281993,40
3.000000000000002,-3.2664232167,-2.79564870947,0.0,5.27372802618,1.28248432657,0.0,-0.372833658663,-7.20000596198,-32.9134628558,-0.434848027344,28.8341760086,0.0,0.36686887461,900.081095155,900.123927932,900.476592267,-15.62050000000001,-1.0801282051281993,41
3.0600000000000023,-3.34836038005,-3.24555389717,0.0,5.24799846459,3.01257124693,0.0,-2.15474674186,-7.43729404904,-35.0179989491,-0.41899930119,28.8356803259,0.0,0.227280843059,900.036564139,899.99898,900.547039758,-15.639215686274522,-1.0801282051281993,42
3.1200000000000023,-3.46620889767,-3.67311970437,0.0,5.22330103176,4.74279871757,0.0,-1.29802980453,-6.98236763672,-37.7579639419,-0.399942366335,28.8392391108,0.0,0.282355808028,900.193051907,899.842095636,900.530810863,-15.657211538461551,-1.0801282051281993,43
3.1800000000000024,-3.48954873288,-4.13883181623,0.0,5.19937474214,0.189984994663,0.0,0.187215278943,-8.84080740368,-39.4659806328,-0.396534614714,28.8399563566,0.0,0.138882311255,900.152950778,900.213264558,900.265075879,-15.674528301886806,-1.0801282051281993,44
3.2400000000000024,-3.50606700249,-4.73952457846,0.0,5.17564070957,1.92035097996,0.0,-1.13670598578,-10.9128449806,-41.4063732722,-0.393705750274,28.8386300653,0.0,-0.123696402205,900.067246913,900.038035156,900.067814968,-15.691203703703717,-1.0801282051281993,45
3.3000000000000025,-3.61962989871,-5.39433339176,0.0,5.1522824473,3.65061622579,0.0,-2.23613096888,-10.7030440915,-44.8733696194,-0.381724763785,28.8363946538,0.0,0.0133918653745,899.977745621,899.788101936,900.199945775,-15.707272727272741,-1.0801282051281993,46
3.3600000000000025,-3.70944513863,-6.03875239002,0.0,5.12969242651,5.3807511047,0.0,-0.510511410129,-11.2148590329,-48.4292470535,-0.367657542659,28.8343215624,0.0,0.214158374648,899.91655636,899.751948872,900.250217168,-15.722767857142872,-1.0801282051281993,47
3.4200000000000026,-3.708970173,-6.79544068424,0.0,5.1080113647,0.827775224414,0.0,0.0602582233047,-14.1588414111,-51.4473409133,-0.351067395727,28.8403351932,0.0,0.097089190601,900.279618421,899.82235276,900.422640385,-15.73771929824563,-1.0801282051281993,48
3.4800000000000026,-3.76013986634,-7.71165786403,0.0,5.08724232196,2.55828819787,0.0,-1.84993556306,-15.9340228501,-55.6323492512,-0.337863905125,28.8441143055,0.0,-0.16456672925,900.349114042,900.042400398,900.514201526,-15.75215517241381,-1.0801282051281993,49
3.5400000000000027,-3.88646368975,-8.66582038783,0.0,5.06707108085,4.28881300678,0.0,-1.84015558101,-15.8945665011,-61.3402952235,-0.333037320598,28.8388007993,0.0,0.223839001574,899.986098685,900.315919057,900.457867405,-15.766101694915271,-1.0801282051281993,50
3.6000000000000028,-3.93645599978,-9.67177631241,0.0,5.04698239137,6.0189792081,0.0,0.0760160524863,-18.1554557806,-67.208966376,-0.338536942111,28.8316538589,0.0,0.0486485642533,899.723203055,900.714983574,900.434502432,-15.77958333333335,-1.0801282051281993,51
3.660000000000003,-3.93496782484,-10.8831140096,0.0,5.02671319883,1.46551757701,0.0,-0.526820589981,-22.1290748104,-73.8230785441,-0.336427082402,28.8238620704,0.0,0.0551173860185,899.465938513,900.439399154,900.46299871,-15.79262295081969,-1.0801282051281993,52
3.720000000000003,-4.0260255423,-12.2756117235,0.0,5.00651041672,3.19504417887,0.0,-2.26572326933,-23.900005836,-82.9221053776,-0.337289516421,28.8277213988,0.0,0.0472904074325,899.839275017,900.630161739,900.541821406,-15.805241935483888,-1.0801282051281993,53
3.780000000000003,-4.14007835956,-13.7457746289,0.0,4.98632354819,4.92485241697,0.0,-1.10868992241,-25.486605226,-94.4537069775,-0.334757969473,28.8335360002,0.0,0.272777291659,900.063142312,900.490559418,900.534334978,-15.817460317460336,-1.0801282051281993,54
3.840000000000003,-4.15402381092,-15.4133014596,0.0,4.96617826721,0.37194223898,0.0,0.267589759564,-30.5711872598,-108.381410198,-0.337888429752,28.8437648332,0.0,0.340342497214,900.478014753,900.310155517,900.125120223,-15.829296875000018,-1.0801282051281993,55
3.900000000000003,-4.17627620518,-17.4274952583,0.0,4.94594525598,2.10277616122,0.0,-1.31967688628,-36.3058562896,-127.174913564,-0.335910001525,28.8519701213,0.0,0.384439452325,900.690157562,900.061704712,900.08809126,-15.840769230769249,-1.0801282051281993,56
3.960000000000003,-4.29481785793,-19.7345523514,0.0,4.92588413852,3.8339324394,0.0,-2.16590467721,-40.6470794203,-154.1851368,-0.331413323164,28.8535442495,0.0,0.555119929808,900.595600439,899.622674447,899.74416005,-15.851893939393959,-1.0801282051281993,57
4.020000000000002,-4.3751527614,-22.3767916277,0.0,4.90604102939,5.56509749898,0.0,-0.34386306036,-48.3313400611,-193.88595003,-0.329429183863,28.8515233579,0.0,0.327430108108,900.45462799,899.851757458,899.875423008,-15.862686567164198,-1.0801282051281993,58
4.080000000000001,-4.37443974585,-25.6624074203,0.0,4.8861658473,1.01285345151,0.0,-0.0891768260181,-61.9589988849,-258.049840872,-0.335163927154,28.8446114823,0.0,-0.174329173783,900.152220446,899.858447686,899.574530701,-15.873161764705902,-1.0801282051281993,59
4.14,-4.43602226969,-29.9357661238,0.0,4.86586996633,2.74341138987,0.0,-1.85248841023,-81.7733504962,-379.130504728,-0.345226132995,28.8394475394,0.0,-0.133432621376,900.009542253,899.952976251,899.488816978,-15.883333333333354,-1.0801282051281993,60
4.199999999999998,-4.54787452212,-35.935426125,0.0,4.84517387905,4.47360531988,0.0,-1.64148073689,-124.052414448,-672.489526036,-0.344360126112,28.8317804918,0.0,-0.376167183373,899.715872232,900.028852673,899.999504956,-15.893214285714306,-1.0801282051281993,61
4.259999999999997,-4.60792607186,-46.9973356978,0.0,4.82462854066,6.20348204425,0.0,-1.38556747251,-281.606555478,-1938.59781355,-0.338876591086,28.8228178426,0.0,-0.359684876249,899.768587111,899.935913934,900.099769551,-15.902816901408471,-1.0801282051281993,62
4.319999999999996,-4.65368333139,-135.064583749,0.0,4.80416763452,1.64922815944,0.0,0.0338199830852,-5359.36253363,-52749.7184641,-0.345662452057,28.7987161612,0.0,-0.417331290358,900.045374989,900.071117578,899.740890413,-15.912152777777798,-1.0801282051281993,63
4.379999999999995,150.0,-150.0,0.0,4.78327291717,3.37790500505,0.0,10090670255.6,-2.16143903692e+13,-2.76575378051e+14,-0.353968683049,28.8251175531,0.0,-0.499065515867,900.247234613,900.193484927,899.791648242,-15.92123287671235,-1.0801282051281993,64
4.439999999999993,-150.0,-150.0,0.0,5.51819819068,5.69921949082,0.0,-4.37477515376e+90,-4.83834684606e+91,-4.16303558604e+91,-7.61956044991,25.6988818541,0.0,210.427071742,900.194022584,899.889079808,11.9907120177,-15.93006756756759,-1.0801282051281993,65
4.499999999999992,nan,nan,nan,5.16366615807,0.510581515613,0.0,nan,nan,nan,-6.89626155035,25.2607022396,0.0,-0.179498075123,900.096030122,899.836308287,899.648118576,-15.872000000000023,-1.0801282051281993,66
4.559999999999991,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-15.664144736842127,-1.0801282051281993,67
4.6199999999999894,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-15.461688311688334,-1.0801282051281993,68
4.679999999999988,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-15.2644230769231,-1.0801282051281993,69
4.739999999999987,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-15.072151898734202,-1.0801282051281993,70
4.799999999999986,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.884687500000023,-1.0801282051281993,71
4.859999999999984,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.701851851851876,-1.0801282051281993,72
4.919999999999983,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.523475609756122,-1.0801282051281993,73
4.979999999999982,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.34939759036147,-1.0801282051281993,74
5.0399999999999805,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.17946428571431,-1.0801282051281993,75
5.099999999999979,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-14.01352941176473,-1.0801282051281993,76
5.159999999999978,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.851453488372119,-1.0801282051281993,77
5.219999999999977,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.693103448275888,-1.0801282051281993,78
5.279999999999975,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.538352272727298,-1.0801282051281993,79
5.339999999999974,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.38707865168542,-1.0801282051281993,80
5.399999999999973,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.239166666666693,-1.0801282051281993,81
5.4599999999999715,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-13.09450549450552,-1.0801282051281993,82
5.51999999999997,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.95298913043481,-1.0801282051281993,83
5.579999999999969,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.814516129032285,-1.0801282051281993,84
5.639999999999968,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.678989361702154,-1.0801282051281993,85
5.699999999999966,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.546315789473711,-1.0801282051281993,86
5.759999999999965,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.416406250000028,-1.0801282051281993,87
5.819999999999964,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.289175257731987,-1.0801282051281993,88
5.879999999999963,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.164540816326559,-1.0801282051281993,89
5.939999999999961,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-12.04242424242427,-1.0801282051281993,90
5.99999999999996,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.922750000000029,-1.0801282051281993,91
6.059999999999959,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.805445544554484,-1.0801282051281993,92
6.1199999999999575,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.690441176470618,-1.0801282051281993,93
6.179999999999956,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.57766990291265,-1.0801282051281993,94
6.239999999999955,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.467067307692336,-1.0801282051281993,95
6.299999999999954,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.358571428571457,-1.0801282051281993,96
6.359999999999952,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.252122641509462,-1.0801282051281993,97
6.419999999999951,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.147663551401898,-1.0801282051281993,98
6.47999999999995,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-11.045138888888918,-1.0801282051281993,99
6.5399999999999485,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.944495412844066,-1.0801282051281993,100
6.599999999999947,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.845681818181848,-1.0801282051281993,101
6.659999999999946,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.748648648648679,-1.0801282051281993,102
6.719999999999945,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.653348214285744,-1.0801282051281993,103
6.779999999999943,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.559734513274366,-1.0801282051281993,104
6.839999999999942,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.467763157894767,-1.0801282051281993,105
6.899999999999941,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.377391304347857,-1.0801282051281993,106
6.95999999999994,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.288577586206927,-1.0801282051281993,107
7.019999999999938,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.201282051282082,-1.0801282051281993,108
7.079999999999937,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.115466101694945,-1.0801282051281993,109
7.139999999999936,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-10.03109243697482,-1.0801282051281993,110
7.1999999999999345,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,-9.948125000000031,-1.0801282051281993,111
